names	scores	logfoldchanges	pvals	pvals_adj
LINC00371	0.30882862	4.9645643	0.7574518979647773	0.9981815295050008
SLC9A2	0.30882862	6.078062	0.7574518979647773	0.9981815295050008
AC011290.4	0.30882862	5.7450056	0.7574518979647773	0.9981815295050008
PAX7	0.30882862	5.2620993	0.7574518979647773	0.9981815295050008
FCER2	0.3088037	4.7886157	0.7574708474403634	0.9981815295050008
S100B	0.3088037	4.7536	0.7574708474403634	0.9981815295050008
RP11-539L10.2	0.3088037	4.7097154	0.7574708474403634	0.9981815295050008
DLGAP1-AS3	0.3088037	4.778124	0.7574708474403634	0.9981815295050008
TMPRSS7	0.3087788	4.6765122	0.7574897970617125	0.9981815295050008
RAPSN	0.3087788	4.6638246	0.7574897970617125	0.9981815295050008
RP11-650P15.1	0.3087788	4.8318653	0.7574897970617125	0.9981815295050008
RP11-507M3.1	0.3087788	4.7586746	0.7574897970617125	0.9981815295050008
DCC	0.30875388	0.93610597	0.757508746828814	0.9981815295050008
CTD-2066L21.3	0.30875388	4.5260835	0.757508746828814	0.9981815295050008
MAST4-AS1	0.30875388	1.9792681	0.757508746828814	0.9981815295050008
LINC00588	0.308729	4.4593062	0.7575276967416571	0.9981815295050008
ILDR1	0.308729	4.2849874	0.7575276967416571	0.9981815295050008
C7orf71	0.308729	4.468798	0.7575276967416571	0.9981815295050008
AP000230.1	0.30870408	4.2684555	0.7575466468002314	0.9981815295050008
RESP18	0.30870408	4.142413	0.7575466468002314	0.9981815295050008
KIF4B	0.30870408	4.3538203	0.7575466468002314	0.9981815295050008
BNIPL	0.30870408	4.3259087	0.7575466468002314	0.9981815295050008
KRT85	0.30870408	4.3316174	0.7575466468002314	0.9981815295050008
CASR	0.30870408	4.1972737	0.7575466468002314	0.9981815295050008
C11orf72	0.30870408	4.114801	0.7575466468002314	0.9981815295050008
RP11-403I13.5	0.30867916	3.999975	0.7575655970045261	0.9981815295050008
RP11-260O18.1	0.30867916	3.8054044	0.7575655970045261	0.9981815295050008
RP11-800A18.4	0.30867916	4.2990904	0.7575655970045261	0.9981815295050008
RP11-220I1.5	0.30867916	4.143183	0.7575655970045261	0.9981815295050008
CHIA	0.30867916	4.0380898	0.7575655970045261	0.9981815295050008
SLCO1B3	0.30867916	4.1312327	0.7575655970045261	0.9981815295050008
KRT6B	0.30867916	4.0411863	0.7575655970045261	0.9981815295050008
LINC00632	0.30867916	1.7733415	0.7575655970045261	0.9981815295050008
XXyac-YR29IB3.1	0.30867916	3.9202583	0.7575655970045261	0.9981815295050008
hsa-mir-335	0.30865425	3.744893	0.7575845473545306	0.9981815295050008
RIPPLY3	0.30865425	4.015744	0.7575845473545306	0.9981815295050008
UPK2	0.30865425	3.818908	0.7575845473545306	0.9981815295050008
CPNE4	0.30865425	3.7312586	0.7575845473545306	0.9981815295050008
RP4-562J12.2	0.30865425	3.955085	0.7575845473545306	0.9981815295050008
POTEE	0.30865425	4.033868	0.7575845473545306	0.9981815295050008
ZSCAN5C	0.30865425	3.903967	0.7575845473545306	0.9981815295050008
ATP2B3	0.30865425	3.73221	0.7575845473545306	0.9981815295050008
AP000233.4	0.30865425	3.7466805	0.7575845473545306	0.9981815295050008
SI	0.30865425	3.916681	0.7575845473545306	0.9981815295050008
XG	0.30862933	3.6413176	0.7576034978502342	0.9981815295050008
AP000475.2	0.30862933	3.6470037	0.7576034978502342	0.9981815295050008
FOXP3	0.30862933	3.5939102	0.7576034978502342	0.9981815295050008
RP11-147L13.8	0.30862933	3.9175067	0.7576034978502342	0.9981815295050008
KRT6A	0.30862933	3.4151292	0.7576034978502342	0.9981815295050008
RP5-1166F10.1	0.30862933	3.3982875	0.7576034978502342	0.9981815295050008
SPINK9	0.30862933	3.3261766	0.7576034978502342	0.9981815295050008
SYT6	0.30862933	3.1753118	0.7576034978502342	0.9981815295050008
RP11-676J12.4	0.30862933	3.5183675	0.7576034978502342	0.9981815295050008
LINC00853	0.30862933	1.5846226	0.7576034978502342	0.9981815295050008
CR1L	0.30862933	3.6321197	0.7576034978502342	0.9981815295050008
RP11-905K4.1	0.30862933	3.9970603	0.7576034978502342	0.9981815295050008
RP5-1074L1.4	0.30847988	1.0873265	0.757717203883543	0.9981815295050008
RP3-402G11.26	0.30810624	0.46854347	0.7580014918976765	0.9981815295050008
FAM66C	0.3066864	0.2348843	0.7590820845397956	0.9981815295050008
LINC00919	0.30628785	-0.3852807	0.7593854934722848	0.9981815295050008
PSTPIP2	0.30554056	0.5873671	0.7599544850206292	0.9981815295050008
FAM110B	0.30549073	-0.32285234	0.7599924224134602	0.9981815295050008
TEKT5	0.30431998	0.0034048636	0.760884117175029	0.9981815295050008
TMEM198	0.30333605	-0.20583263	0.7616337660046365	0.9981815295050008
SNORD3B-2	0.30224004	1.5019915	0.762469081302038	0.9981815295050008
FOXN3-AS1	0.3020283	0.021225542	0.7626304809541802	0.9981815295050008
TMC4	0.3013682	-0.17883919	0.7631337343265747	0.9981815295050008
HOXC-AS1	0.30125612	1.1632162	0.7632192023965928	0.9981815295050008
RP11-34P13.7	0.30083266	1.4780269	0.7635421078110668	0.9981815295050008
ZNF157	0.3007953	2.5442505	0.7635706014411029	0.9981815295050008
LDHD	0.30078283	0.7681535	0.7635800993889483	0.9981815295050008
RP11-133L14.5	0.30077037	2.713386	0.7635895973723748	0.9981815295050008
RP11-381N20.1	0.30072057	2.1404884	0.7636275896618652	0.9981815295050008
RP11-16E12.1	0.30072057	1.0087646	0.7636275896618652	0.9981815295050008
RP11-98D18.9	0.30072057	2.460679	0.7636275896618652	0.9981815295050008
RP11-727A23.10	0.30067074	2.2788458	0.7636655825205461	0.9981815295050008
IGSF1	0.30063337	1.378244	0.7636940775380365	0.9981815295050008
RP11-105N14.1	0.30060846	1.2806565	0.7637130743941909	0.9981815295050008
FREM1	0.3005462	0.5567824	0.7637605671568946	0.9981815295050008
ARL14EPL	0.30049637	1.8773901	0.7637985620070673	0.9981815295050008
UNC5B-AS1	0.30049637	1.8736565	0.7637985620070673	0.9981815295050008
RP4-789D17.5	0.30042166	1.9227229	0.7638555553488082	0.9981815295050008
DAO	0.30042166	2.0724952	0.7638555553488082	0.9981815295050008
RP11-277P12.20	0.30039674	1.6839604	0.7638745534137408	0.9981815295050008
SVOP	0.30030954	0.689531	0.7639410477604307	0.9981815295050008
RP11-81N13.1	0.3002971	0.79898113	0.7639505470949465	0.9981815295050008
RP11-410E4.1	0.30025974	1.2461785	0.7639790453116614	0.9981815295050008
GPR133	0.3001352	-0.096863225	0.7640740416762876	0.9981815295050008
XIRP2	0.30008537	0.7070057	0.7641120412165326	0.9981815295050008
CTD-2555C10.3	0.30001065	0.95340514	0.7641690415920548	0.9981815295050008
ZNF846	0.29992345	0.13351728	0.7642355436453028	0.9981815295050008
LINC00472	0.29992345	0.5696944	0.7642355436453028	0.9981815295050008
LRRC29	0.29941282	0.24397777	0.7646250905773064	0.9981815295050008
PLEKHG1	0.2990018	0.24824955	0.7649386716206541	0.9981815295050008
POLG2	0.29808015	-0.16415383	0.7656419933879068	0.9981815295050008
CAPS2	0.29788086	0.19774918	0.7657940883866646	0.9981815295050008
RP11-259O2.1	0.2973204	0.07677031	0.766221903958787	0.9981815295050008
DTX1	0.29646102	-0.19517258	0.7668780262666411	0.9981815295050008
ST6GALNAC3	0.29644856	-0.015568902	0.7668875365156933	0.9981815295050008
LRMP	0.29343453	0.94201	0.7691900460570749	0.9981815295050008
RP4-548D19.3	0.29321033	2.1845891	0.7693613887361941	0.9981815295050008
MST1R	0.2931107	2.1806276	0.7694375446538886	0.9981815295050008
FTMT	0.2928865	1.1394588	0.7696089035997616	0.9981815295050008
CTC-428G20.6	0.2928616	1.8675214	0.7696279441773469	0.9981815295050008
RP3-475N16.1	0.29281178	1.8311996	0.7696660257492142	0.9981815295050008
RP11-493L12.4	0.29276195	1.8391378	0.7697041078766048	0.9981815295050008
RP11-495P10.6	0.29273704	4.2693257	0.7697231491485945	0.9981815295050008
SLFN13	0.29268724	0.79056203	0.7697612321091085	0.9981815295050008
RP11-96D1.7	0.2926374	3.8897188	0.7697993156249301	0.9981815295050008
FBN3	0.29258758	3.3530042	0.7698373996959728	0.9981815295050008
RP11-340I6.1	0.29258758	3.7608852	0.7698373996959728	0.9981815295050008
RP11-77H9.2	0.29253778	3.2353206	0.76987548432215	0.9981815295050008
KL	0.29251286	1.4661984	0.7698945268433872	0.9981815295050008
CLNK	0.29251286	3.2090516	0.7698945268433872	0.9981815295050008
LAMB4	0.29248795	2.9217126	0.7699135695033755	0.9981815295050008
RHBDL2	0.2924755	1.4752096	0.7699230908853981	0.9981815295050008
RP11-982M15.2	0.29246303	2.8340046	0.7699326123021044	0.9981815295050008
RP11-318L16.6	0.29246303	3.0394669	0.7699326123021044	0.9981815295050008
PRR18	0.29243812	3.0538852	0.7699516552395628	0.9981815295050008
C2orf91	0.29243812	3.0641158	0.7699516552395628	0.9981815295050008
FLG2	0.29243812	3.0950713	0.7699516552395628	0.9981815295050008
CTD-2562J17.4	0.29243812	2.8287613	0.7699516552395628	0.9981815295050008
CTD-2350J17.1	0.29243812	3.0331326	0.7699516552395628	0.9981815295050008
AC008074.3	0.29243812	2.8301113	0.7699516552395628	0.9981815295050008
RP11-335E6.4	0.29241323	2.942166	0.7699706983157402	0.9981815295050008
NOD2	0.29241323	2.8350852	0.7699706983157402	0.9981815295050008
AC010536.1	0.29241323	3.102266	0.7699706983157402	0.9981815295050008
C19orf69	0.29238832	2.7312582	0.7699897415306255	0.9981815295050008
BPIFC	0.29238832	2.734527	0.7699897415306255	0.9981815295050008
HBG2	0.29238832	2.7997348	0.7699897415306255	0.9981815295050008
UPK1A-AS1	0.29238832	2.688303	0.7699897415306255	0.9981815295050008
CKMT1A	0.2923634	2.9198732	0.770008784884208	0.9981815295050008
RP11-503E24.3	0.2923634	1.6072892	0.770008784884208	0.9981815295050008
PHKA1-AS1	0.2923634	2.4318733	0.770008784884208	0.9981815295050008
RP11-115J23.1	0.2923634	2.7259514	0.770008784884208	0.9981815295050008
AL161668.5	0.2923634	2.1368456	0.770008784884208	0.9981815295050008
RP11-371A19.2	0.2923385	2.358586	0.770027828376477	0.9981815295050008
AC005498.3	0.29231358	1.2869469	0.7700468720074216	0.9981815295050008
AC007292.3	0.29231358	0.7242871	0.7700468720074216	0.9981815295050008
RP11-46A10.4	0.29231358	1.3857411	0.7700468720074216	0.9981815295050008
FMO5	0.29221395	0.608911	0.7701230479177399	0.9981815295050008
AC074212.5	0.2920645	-0.022878163	0.7702373159416485	0.9981815295050008
ADAM11	0.2918901	0.8259203	0.7703706349403755	0.9981815295050008
RP11-498B4.5	0.2911802	0.3897461	0.7709135037358097	0.9981815295050008
MCFD2	0.2892871	-0.061125986	0.7723617018607825	0.9981815295050008
CTD-2287O16.5	0.28877643	0.12954402	0.772752470304233	0.9981815295050008
SIDT2	0.28839034	-0.011905841	0.7730479676349107	0.9981815295050008
NBPF9	0.28832805	0.13880484	0.7730956315773472	0.9981815295050008
SLC38A7	0.28805405	-0.44016403	0.7733053630890263	0.9981815295050008
CTD-3138B18.5	0.28725696	0.096627556	0.7739155851982316	0.9981815295050008
ALPK1	0.28596166	0.29777405	0.7749074940090631	0.9981815295050008
STK38	0.28577483	-0.069182135	0.7750505881387326	0.9981815295050008
SFTA2	0.28576237	1.2940867	0.775060128019067	0.9981815295050008
KIF7	0.28528908	-0.21340354	0.7754226686188992	0.9981815295050008
RP11-317P15.4	0.28518945	1.053449	0.7754989991961487	0.9981815295050008
RP11-340I6.8	0.28487808	1.4911001	0.7757375462269034	0.9981815295050008
RP11-422P24.10	0.28474107	2.4893222	0.7758425136253743	0.9981815295050008
TYK2	0.28474107	-0.0038812673	0.7758425136253743	0.9981815295050008
IGFBP7-AS1	0.28467882	1.4270579	0.7758902274330142	0.9981815295050008
AC006116.20	0.28459162	2.2518675	0.7759570281847512	0.9981815295050008
RP4-758J18.10	0.28459162	2.1964428	0.7759570281847512	0.9981815295050008
LPIN3	0.28457916	0.6829028	0.7759665712845987	0.9981815295050008
CTD-3076O17.1	0.28454182	2.0909774	0.7759952007870818	0.9981815295050008
RP11-98G7.1	0.2845169	2.0880227	0.7760142872911742	0.9981815295050008
QPCTL	0.284492	2.1014318	0.7760333739305365	0.9981815295050008
RP11-138E2.1	0.28439236	1.8249544	0.7761097218404698	0.9981815295050008
KB-1980E6.3	0.2843176	1.7859318	0.7761669841927226	0.9981815295050008
RP11-63E9.1	0.28430516	22.006775	0.7761765280363913	0.9981815295050008
RP11-332J15.2	0.28430516	22.04404	0.7761765280363913	0.9981815295050008
CTD-2576F9.2	0.28430516	22.2111	0.7761765280363913	0.9981815295050008
RP11-305F18.1	0.28430516	22.308128	0.7761765280363913	0.9981815295050008
CTB-7E3.1	0.28430516	22.01348	0.7761765280363913	0.9981815295050008
CFHR5	0.28430516	22.190237	0.7761765280363913	0.9981815295050008
NKX2-1	0.28430516	22.168053	0.7761765280363913	0.9981815295050008
CYP8B1	0.28430516	22.08367	0.7761765280363913	0.9981815295050008
AMTN	0.28430516	21.907793	0.7761765280363913	0.9981815295050008
RP11-279F6.2	0.28430516	22.004358	0.7761765280363913	0.9981815295050008
LCE2A	0.28430516	22.012646	0.7761765280363913	0.9981815295050008
PI3	0.28430516	21.986355	0.7761765280363913	0.9981815295050008
ANO9	0.28430516	22.248066	0.7761765280363913	0.9981815295050008
AC073236.3	0.28430516	21.916378	0.7761765280363913	0.9981815295050008
TLDC2	0.28430516	21.887358	0.7761765280363913	0.9981815295050008
RP11-316M1.3	0.28430516	22.170494	0.7761765280363913	0.9981815295050008
GPR123	0.28430516	21.920067	0.7761765280363913	0.9981815295050008
RP11-15B24.5	0.28430516	22.302786	0.7761765280363913	0.9981815295050008
KB-7G2.8	0.28430516	21.731304	0.7761765280363913	0.9981815295050008
RP11-673P17.4	0.28430516	21.504444	0.7761765280363913	0.9981815295050008
OR7A5	0.28430516	21.911098	0.7761765280363913	0.9981815295050008
RP11-158D2.2	0.28430516	21.891071	0.7761765280363913	0.9981815295050008
REG1B	0.28430516	21.948755	0.7761765280363913	0.9981815295050008
RBMY1E	0.28430516	22.14998	0.7761765280363913	0.9981815295050008
AC006372.4	0.28430516	22.067007	0.7761765280363913	0.9981815295050008
RP11-770G2.5	0.28430516	22.034822	0.7761765280363913	0.9981815295050008
AC137934.1	0.28430516	22.277277	0.7761765280363913	0.9981815295050008
AP003900.6	0.28430516	22.464535	0.7761765280363913	0.9981815295050008
FFAR2	0.28430516	22.28586	0.7761765280363913	0.9981815295050008
ATP10B	0.28430516	21.734211	0.7761765280363913	0.9981815295050008
RP11-381N20.2	0.28430516	22.131824	0.7761765280363913	0.9981815295050008
TSIX	0.28430516	22.467287	0.7761765280363913	0.9981815295050008
RP11-297M9.2	0.28430516	22.06014	0.7761765280363913	0.9981815295050008
RP11-284A20.1	0.28430516	21.93789	0.7761765280363913	0.9981815295050008
AC092580.3	0.28430516	21.78685	0.7761765280363913	0.9981815295050008
ZNF385D-AS1	0.28430516	21.585268	0.7761765280363913	0.9981815295050008
SPRR2D	0.28430516	22.463787	0.7761765280363913	0.9981815295050008
LGSN	0.28430516	22.088575	0.7761765280363913	0.9981815295050008
RP11-217E13.1	0.28430516	22.022657	0.7761765280363913	0.9981815295050008
RP11-776H12.1	0.28430516	22.151615	0.7761765280363913	0.9981815295050008
TRIM49B	0.28430516	21.915508	0.7761765280363913	0.9981815295050008
CKMT1B	0.28430516	21.993488	0.7761765280363913	0.9981815295050008
ADH6	0.28430516	22.084326	0.7761765280363913	0.9981815295050008
RP11-436F9.1	0.28430516	22.02061	0.7761765280363913	0.9981815295050008
SOX21	0.28430516	22.085289	0.7761765280363913	0.9981815295050008
HOXD13	0.28430516	22.087217	0.7761765280363913	0.9981815295050008
TSPY1	0.28430516	22.012173	0.7761765280363913	0.9981815295050008
C8A	0.28430516	22.041584	0.7761765280363913	0.9981815295050008
WNT7A	0.28430516	22.308613	0.7761765280363913	0.9981815295050008
UNC93A	0.28430516	22.177027	0.7761765280363913	0.9981815295050008
RP11-317P15.5	0.28430516	22.076561	0.7761765280363913	0.9981815295050008
OTOF	0.28430516	22.504965	0.7761765280363913	0.9981815295050008
RP11-338N10.1	0.28430516	22.149097	0.7761765280363913	0.9981815295050008
RP11-302L19.3	0.28430516	22.024683	0.7761765280363913	0.9981815295050008
LRRC3B	0.28430516	22.334389	0.7761765280363913	0.9981815295050008
C4orf6	0.28430516	22.120821	0.7761765280363913	0.9981815295050008
TBX5	0.28430516	21.91443	0.7761765280363913	0.9981815295050008
C3orf79	0.28430516	22.107355	0.7761765280363913	0.9981815295050008
ZBP1	0.28430516	22.363514	0.7761765280363913	0.9981815295050008
GNGT1	0.28430516	22.150826	0.7761765280363913	0.9981815295050008
RP11-495O10.1	0.28430516	21.62147	0.7761765280363913	0.9981815295050008
RP3-522J7.6	0.28430516	22.285648	0.7761765280363913	0.9981815295050008
LINC00477	0.28430516	22.257002	0.7761765280363913	0.9981815295050008
AC007250.4	0.28430516	22.038874	0.7761765280363913	0.9981815295050008
SLC6A19	0.28430516	21.995466	0.7761765280363913	0.9981815295050008
RP1-13P20.6	0.28430516	22.017197	0.7761765280363913	0.9981815295050008
GABRA4	0.28430516	21.56401	0.7761765280363913	0.9981815295050008
HDC	0.28430516	22.112833	0.7761765280363913	0.9981815295050008
HMGA2	0.28430516	22.123121	0.7761765280363913	0.9981815295050008
DRD2	0.28430516	22.059643	0.7761765280363913	0.9981815295050008
C7orf33	0.28430516	21.844154	0.7761765280363913	0.9981815295050008
TXK	0.28430516	22.103983	0.7761765280363913	0.9981815295050008
RP11-82L7.4	0.28430516	22.283697	0.7761765280363913	0.9981815295050008
RP11-397A16.1	0.28430516	22.100235	0.7761765280363913	0.9981815295050008
MMP1	0.28430516	21.891842	0.7761765280363913	0.9981815295050008
GC	0.28430516	21.906536	0.7761765280363913	0.9981815295050008
RP3-477O4.14	0.28430516	22.70162	0.7761765280363913	0.9981815295050008
GLTPD2	0.28430516	22.328732	0.7761765280363913	0.9981815295050008
CTA-342B11.2	0.28430516	22.571188	0.7761765280363913	0.9981815295050008
RP11-998D10.4	0.28430516	22.02085	0.7761765280363913	0.9981815295050008
SSX7	0.28430516	21.888306	0.7761765280363913	0.9981815295050008
RP11-488I20.9	0.28430516	22.421885	0.7761765280363913	0.9981815295050008
RP11-1030E3.1	0.28430516	21.602736	0.7761765280363913	0.9981815295050008
PMP2	0.28430516	22.163765	0.7761765280363913	0.9981815295050008
TECRL	0.28430516	22.11218	0.7761765280363913	0.9981815295050008
RGPD4	0.28430516	22.308653	0.7761765280363913	0.9981815295050008
KRT16	0.28430516	22.25805	0.7761765280363913	0.9981815295050008
RP5-1119O21.2	0.28430516	21.807144	0.7761765280363913	0.9981815295050008
CLCA1	0.28430516	21.676077	0.7761765280363913	0.9981815295050008
GJA8	0.28430516	22.08256	0.7761765280363913	0.9981815295050008
LILRA4	0.28430516	22.032276	0.7761765280363913	0.9981815295050008
ALAS2	0.28430516	21.955448	0.7761765280363913	0.9981815295050008
RP11-127H5.1	0.28430516	22.415775	0.7761765280363913	0.9981815295050008
KEL	0.28430516	21.997704	0.7761765280363913	0.9981815295050008
GYPB	0.28430516	21.75798	0.7761765280363913	0.9981815295050008
UGT2B4	0.28430516	21.73521	0.7761765280363913	0.9981815295050008
IL27	0.28430516	21.938942	0.7761765280363913	0.9981815295050008
GAGE12E	0.28430516	22.112494	0.7761765280363913	0.9981815295050008
AC140542.2	0.28430516	22.060282	0.7761765280363913	0.9981815295050008
FUT5	0.28430516	21.683989	0.7761765280363913	0.9981815295050008
ADAMTS19	0.28430516	22.255518	0.7761765280363913	0.9981815295050008
RP11-731D1.4	0.28430516	22.321634	0.7761765280363913	0.9981815295050008
MICALCL	0.2841059	0.96230626	0.7763292341302017	0.9981815295050008
FRAS1	0.28409344	1.6494865	0.77633877854819	0.9981815295050008
KIAA1211	0.2838817	0.45414248	0.7765010388198841	0.9981815295050008
SLC25A41	0.28385678	0.69977397	0.7765201289049566	0.9981815295050008
CTD-2562J15.6	0.28381944	0.3865508	0.7765487642856522	0.9981815295050008
FUK	0.2836949	0.5908183	0.7766442177476172	0.9981815295050008
SDCBP2-AS1	0.28330877	0.2760163	0.7769401449076067	0.9981815295050008
ID1	0.28303477	-0.38359773	0.7771501773718461	0.9981815295050008
RP11-515O17.3	0.28289777	0.3274228	0.7772551997133494	0.9981815295050008
GATSL3	0.28205085	-0.1398443	0.7779045190224755	0.9981815295050008
TRIM52	0.279809	0.12197639	0.7796240530800083	0.9981815295050008
BATF2	0.2793108	0.71913475	0.7800063185693658	0.9981815295050008
SGK223	0.27928588	1.1734232	0.7800254332409557	0.9981815295050008
SELPLG	0.27923608	1.5420871	0.7800636629830617	0.9981815295050008
SPHK2	0.27908662	-0.04521379	0.7801783554000025	0.9981815295050008
PEX6	0.27873787	-0.10435513	0.7804459896402669	0.9981815295050008
LINC00574	0.2779657	0.46048698	0.7810387008569356	0.9981815295050008
CD79A	0.27751732	1.862069	0.7813829141658771	0.9981815295050008
HGFAC	0.27689457	0.6666962	0.7818610592509317	0.9981815295050008
RP5-884G6.2	0.2767451	1.7473752	0.7819758263471175	0.9981815295050008
CD2	0.27662057	3.639565	0.7820714692202555	0.9981815295050008
BAX	0.2765334	-0.035149604	0.7821384211921717	0.9981815295050008
RP13-884E18.2	0.27652094	1.0140593	0.7821479858913685	0.9981815295050008
RP11-580I16.2	0.27652094	0.78083265	0.7821479858913685	0.9981815295050008
RP11-384K6.6	0.27649602	1.5282345	0.7821671153885836	0.9981815295050008
NPFFR1	0.27649602	3.1795738	0.7821671153885836	0.9981815295050008
RP11-770J1.5	0.2764462	3.2746363	0.7822053747782611	0.9981815295050008
CSF3	0.2764462	2.8540242	0.7822053747782611	0.9981815295050008
RP11-3P17.4	0.27637148	2.799995	0.7822627648507317	0.9981815295050008
AIRE	0.27634656	2.825875	0.782281895138299	0.9981815295050008
C20orf203	0.27634656	2.8595674	0.782281895138299	0.9981815295050008
RP11-480I12.10	0.27632165	1.4651006	0.7823010255575534	0.9981815295050008
FFAR4	0.27632165	2.693265	0.7823010255575534	0.9981815295050008
RP5-1142A6.2	0.27632165	2.6586285	0.7823010255575534	0.9981815295050008
AIM2	0.27629673	2.3363903	0.7823201561084839	0.9981815295050008
ABCC2	0.27627185	1.4404726	0.7823392867910794	0.9981815295050008
EIF3CL	0.27627185	1.2832226	0.7823392867910794	0.9981815295050008
GP1BA	0.27627185	2.5573752	0.7823392867910794	0.9981815295050008
RP11-367N14.2	0.27627185	2.4885604	0.7823392867910794	0.9981815295050008
KCNJ5	0.27627185	2.7181404	0.7823392867910794	0.9981815295050008
SLC2A1-AS1	0.27627185	0.98705685	0.7823392867910794	0.9981815295050008
RP11-321L2.1	0.27624694	2.1653118	0.7823584176053293	0.9981815295050008
RP5-1121A15.3	0.27624694	2.4586833	0.7823584176053293	0.9981815295050008
CTD-2012J19.3	0.27622202	2.1571257	0.7823775485512221	0.9981815295050008
CTC-254B4.1	0.27622202	2.1247387	0.7823775485512221	0.9981815295050008
SIDT1	0.27622202	2.5291626	0.7823775485512221	0.9981815295050008
RP11-1246C19.1	0.27622202	1.0027602	0.7823775485512221	0.9981815295050008
CTD-2126E3.4	0.2761971	2.0981004	0.7823966796287471	0.9981815295050008
GMPPB	0.2761722	1.1861198	0.7824158108378935	0.9981815295050008
ZDHHC11B	0.2761722	2.5364385	0.7824158108378935	0.9981815295050008
RP11-554D15.3	0.27614728	2.3040857	0.7824349421786501	0.9981815295050008
ELF3	0.27614728	2.180193	0.7824349421786501	0.9981815295050008
REM2	0.2761224	1.1214164	0.7824540736510059	0.9981815295050008
RP11-328N19.1	0.2761224	1.9074317	0.7824540736510059	0.9981815295050008
CTD-2047H16.4	0.27609748	0.7739888	0.7824732052549501	0.9981815295050008
CD160	0.27607256	2.1125185	0.7824923369904717	0.9981815295050008
RP3-508I15.21	0.27607256	0.894955	0.7824923369904717	0.9981815295050008
ZNF878	0.27604765	1.8450828	0.7825114688575597	0.9981815295050008
ARL5B-AS1	0.27594802	0.60208577	0.7825879976413563	0.9981815295050008
CTD-2530H12.4	0.2759231	0.7647644	0.7826071301661119	0.9981815295050008
ADAMTS7	0.2756491	0.500848	0.7828175966150493	0.9981815295050008
PTPN13	0.27563664	-0.24881132	0.782827163649647	0.9981815295050008
RP4-553F4.6	0.27532527	0.44742253	0.7830663501851963	0.9981815295050008
ACE	0.27425417	-0.501125	0.7838893083332499	0.9981815295050008
UNC13D	0.27422926	0.1524458	0.7839084497750498	0.9981815295050008
ZNRF3-AS1	0.27393034	0.15795648	0.7841381572723394	0.9981815295050008
RP11-509E16.1	0.27373105	0.15454589	0.7842913060548318	0.9981815295050008
TRIM42	0.27308342	-0.0124289505	0.7847890972650459	0.9981815295050008
GPR82	0.27186283	0.108664766	0.7857274814152521	0.9981815295050008
RP11-73E17.2	0.27089137	-0.00213229	0.7864745812407894	0.9981815295050008
LINC01016	0.27056754	1.1597707	0.7867236582449669	0.9981815295050008
EFCAB1	0.27008182	-0.42623428	0.7870973146639755	0.9981815295050008
PGBD4	0.26973307	0.73929757	0.7873656110479408	0.9981815295050008
ASB16-AS1	0.26965836	-0.25972617	0.7874231064148294	0.9981815295050008
CXCL1	0.2694466	0.9780603	0.787586016245269	0.9981815295050008
RP3-414A15.10	0.26881143	0.9853631	0.7880748014753634	0.9981815295050008
AC009473.1	0.26867443	1.3859022	0.7881802366896112	0.9981815295050008
PGAP3	0.26857477	-0.090468846	0.7882569192832135	0.9981815295050008
CTD-2201E18.5	0.26856232	2.3169222	0.788266504751715	0.9981815295050008
PPP3R2	0.26851252	0.41171843	0.7883048469463303	0.9981815295050008
AC091633.3	0.2684876	0.8222993	0.7883240182359843	0.9981815295050008
SEC14L2	0.26836306	0.56490594	0.788419876607277	0.9981815295050008
EXOC6B	0.2683257	-0.048314217	0.7884486347435123	0.9981815295050008
C2orf50	0.2682883	1.7562342	0.7884773931680729	0.9981815295050008
AC005224.2	0.2682634	1.7585754	0.7884965656112753	0.9981815295050008
DDX11-AS1	0.2682634	1.8364476	0.7884965656112753	0.9981815295050008
IL17C	0.26820114	4.9981394	0.7885444972797687	0.9981815295050008
DHRS7C	0.26820114	5.5635676	0.7885444972797687	0.9981815295050008
RP11-816J8.1	0.26820114	5.267596	0.7885444972797687	0.9981815295050008
C1orf170	0.26820114	5.178202	0.7885444972797687	0.9981815295050008
GIF	0.26820114	5.5008297	0.7885444972797687	0.9981815295050008
CR2	0.26820114	5.70201	0.7885444972797687	0.9981815295050008
AC005358.3	0.26817623	4.7820616	0.7885636701713319	0.9981815295050008
CCDC81	0.26817623	1.088895	0.7885636701713319	0.9981815295050008
OPN5	0.26817623	4.811046	0.7885636701713319	0.9981815295050008
RP11-299G20.2	0.2681513	4.4288974	0.7885828431909734	0.9981815295050008
AP000974.1	0.2681513	4.7135434	0.7885828431909734	0.9981815295050008
TG	0.2681513	4.632253	0.7885828431909734	0.9981815295050008
BPIFB3	0.2681513	4.1848154	0.7885828431909734	0.9981815295050008
LINC00035	0.2681513	4.4245725	0.7885828431909734	0.9981815295050008
SLC25A34	0.2681513	1.0711751	0.7885828431909734	0.9981815295050008
AC004906.3	0.2681264	4.0750785	0.788602016338682	0.9981815295050008
RP11-455G16.1	0.2681264	4.1349792	0.788602016338682	0.9981815295050008
RP11-502H18.2	0.2681264	4.357611	0.788602016338682	0.9981815295050008
RP11-317N12.1	0.2681264	4.1696825	0.788602016338682	0.9981815295050008
LILRA5	0.2681264	3.9672084	0.788602016338682	0.9981815295050008
RP11-758N13.1	0.2681264	4.0891457	0.788602016338682	0.9981815295050008
